-3.135885298252105713e-01,-1.328753679990768433e-01,3.387280702590942383e-01
-3.635218441486358643e-01,4.152988195419311523e-01,-1.084154769778251648e-01
1.003605484962463379e+00,6.129798889160156250e-01,-6.130251660943031311e-02
1.091165095567703247e-01,3.522526621818542480e-01,5.043787956237792969e-01
