1.112017482519149780e-01,-2.589959800243377686e-01,-5.107298493385314941e-01,-6.113759428262710571e-02,-2.850798964500427246e-01,-2.318723648786544800e-01,6.613647937774658203e-01,-8.951297402381896973e-02,-4.227459728717803955e-01,2.610983513295650482e-02,-1.474723368883132935e-01,-1.137067973613739014e-01,-2.964893281459808350e-01,8.220071792602539062e-01,1.248572245240211487e-01,-5.569455400109291077e-02,-4.915814474225044250e-02,9.597106277942657471e-02,-2.364065498113632202e-01,-3.571158051490783691e-01,-5.911761522293090820e-02,-2.884016633033752441e-01,1.893365755677223206e-02,-8.771744370460510254e-02,3.916961550712585449e-01,-1.998334676027297974e-01,-1.961445212364196777e-01,1.694547981023788452e-01,-2.136889658868312836e-02,-1.855610869824886322e-02,-3.259588479995727539e-01,-5.482842773199081421e-02,-3.837071955204010010e-01,-2.460098266601562500e-01,1.195767968893051147e-01,-5.058957934379577637e-01,3.850093483924865723e-01,2.419897820800542831e-03,-7.963162660598754883e-02,3.241103589534759521e-01,9.159467369318008423e-02,-7.668238133192062378e-02,3.463269770145416260e-02,1.774047762155532837e-01,-1.079251170158386230e-01,-1.044901832938194275e-01,-2.108098268508911133e-01,-2.377172410488128662e-01,-2.943437695503234863e-01,-2.988877296447753906e-01,-1.568052768707275391e-01,-6.228029727935791016e-01,-6.823580712080001831e-02,6.562947630882263184e-01,-3.107575774192810059e-01,-2.346146851778030396e-01,-2.505758404731750488e-01,-6.127283908426761627e-03,7.593843340873718262e-01,5.673472881317138672e-01,-2.458702325820922852e-01,1.127771019935607910e+00,-7.992061376571655273e-01,7.185595110058784485e-03
1.360425949096679688e-01,-1.038573160767555237e-01,1.675115823745727539e-01,9.556423174217343330e-04,-1.748347282409667969e-01,-1.733497232198715210e-01,-3.033470213413238525e-01,5.603421106934547424e-02,-1.525178849697113037e-01,5.614839028567075729e-03,-1.575064212083816528e-01,1.428702659904956818e-02,-1.884989254176616669e-02,-2.003959938883781433e-02,6.088946387171745300e-02,9.332453459501266479e-02,-3.574398532509803772e-02,-6.388705223798751831e-02,-1.361723095178604126e-01,2.658610045909881592e-02,-2.375699728727340698e-01,-1.844993084669113159e-01,9.244828484952449799e-03,-6.568320095539093018e-02,-1.288863122463226318e-01,7.563673704862594604e-02,-7.316114008426666260e-02,-3.207032009959220886e-02,-2.564728027209639549e-03,9.051303565502166748e-02,-1.935060694813728333e-02,-1.607217341661453247e-01,2.824303805828094482e-01,-1.689013838768005371e-01,-6.839586794376373291e-02,-1.895099431276321411e-01,-1.088480651378631592e-01,-1.116956025362014771e-01,-1.373179107904434204e-01,1.855968832969665527e-01,-1.255784183740615845e-01,-5.134711042046546936e-03,-1.826890110969543457e-01,-1.516393572092056274e-01,-2.340218722820281982e-01,-6.210350990295410156e-02,-6.502214074134826660e-02,-1.463597267866134644e-01,3.469231724739074707e-02,6.849396973848342896e-02,-6.099541860749013722e-05,7.440834492444992065e-02,-1.425915211439132690e-01,-5.976178497076034546e-02,6.258565187454223633e-02,-1.841161251068115234e-01,1.050199344754219055e-01,3.494621068239212036e-02,1.233366783708333969e-02,-2.028835415840148926e-01,9.739443659782409668e-02,-1.638317853212356567e-02,-3.754825517535209656e-02,-1.930267736315727234e-02
1.525983400642871857e-02,-1.312733441591262817e-01,2.434992641210556030e-01,-1.487351804971694946e-01,-8.934728801250457764e-02,-2.116408944129943848e-01,-2.259193733334541321e-02,-1.412529498338699341e-01,5.379587039351463318e-02,6.796968728303909302e-02,-8.554527908563613892e-02,6.292350590229034424e-02,-1.876665502786636353e-01,4.603814333677291870e-02,1.278258115053176880e-01,1.755450516939163208e-01,-7.281505037099123001e-03,-9.870594739913940430e-02,-1.860281378030776978e-01,-2.247818931937217712e-02,-2.175757195800542831e-03,-1.453744154423475266e-02,-1.070966720581054688e-01,1.592815108597278595e-02,1.996064186096191406e-01,4.461963661015033722e-03,-4.510237276554107666e-02,-2.552634179592132568e-01,-1.406376156955957413e-02,-3.491952270269393921e-02,2.516665123403072357e-02,6.310474127531051636e-02,9.697534143924713135e-02,-5.518705397844314575e-02,-9.855160862207412720e-02,1.059445366263389587e-01,-3.693170249462127686e-01,8.439998328685760498e-02,1.082278136163949966e-02,-6.889979820698499680e-03,-2.634672522544860840e-01,4.857370629906654358e-02,-5.307962000370025635e-02,-2.475574426352977753e-02,-4.944571107625961304e-02,2.166747674345970154e-02,2.433696947991847992e-02,-7.055158168077468872e-02,-1.326256841421127319e-01,-2.535908222198486328e-01,-3.502616584300994873e-01,7.694370299577713013e-02,-1.323767006397247314e-01,-9.897533059120178223e-02,-3.172709047794342041e-02,-5.031588673591613770e-02,-5.954906344413757324e-02,-2.095254324376583099e-02,-5.601767823100090027e-02,-9.461056441068649292e-02,1.987058222293853760e-01,8.019610494375228882e-02,2.982732467353343964e-02,1.607808284461498260e-02
-1.488914638757705688e-01,-1.008060798048973083e-01,1.270577162504196167e-01,5.974182486534118652e-02,4.938470199704170227e-02,5.173236876726150513e-02,-1.177562773227691650e-01,8.915331214666366577e-02,3.255437687039375305e-02,6.256655603647232056e-02,-2.927072113379836082e-03,-1.268985569477081299e-01,-1.952610462903976440e-01,-2.155076563358306885e-01,-1.101731583476066589e-01,5.165015906095504761e-02,-6.881106644868850708e-03,4.118564072996377945e-03,-3.633321449160575867e-02,2.690923810005187988e-01,-9.636213630437850952e-02,1.043540658429265022e-03,-5.857765674591064453e-02,7.610215991735458374e-02,-1.821836680173873901e-01,9.758831560611724854e-02,-4.488670453429222107e-02,4.873751476407051086e-02,1.074486300349235535e-01,9.069517254829406738e-02,-6.214659288525581360e-02,-3.801149129867553711e-02,9.782677888870239258e-02,-1.237397431395947933e-03,1.574170403182506561e-02,-1.729260683059692383e-01,-4.220375325530767441e-03,-1.986653506755828857e-01,-1.586537808179855347e-01,9.988398104906082153e-02,3.182446956634521484e-02,1.129431743174791336e-02,-1.528683770447969437e-02,9.682099521160125732e-02,2.094149030745029449e-02,-1.130522694438695908e-02,-2.405481040477752686e-01,-1.789738535881042480e-01,-5.000858753919601440e-02,3.425264954566955566e-01,-9.078525751829147339e-02,2.354443259537220001e-02,-1.246766000986099243e-01,-1.006681993603706360e-01,2.433685399591922760e-02,9.284514188766479492e-02,1.628547534346580505e-02,4.026980325579643250e-02,-2.925990521907806396e-01,-1.177060529589653015e-01,4.244041070342063904e-02,-1.824248880147933960e-01,-1.656167507171630859e-01,1.181380525231361389e-01
2.767154872417449951e-01,3.800340369343757629e-02,-1.138739064335823059e-01,6.264457106590270996e-02,2.450339347124099731e-01,1.696450710296630859e-01,8.794072270393371582e-02,-5.016497522592544556e-02,1.957064718008041382e-01,6.881800293922424316e-02,-1.312829703092575073e-01,-5.972614884376525879e-02,-2.009065002202987671e-01,2.225701324641704559e-02,-6.008219346404075623e-02,8.298144489526748657e-02,-1.760285049676895142e-01,5.053195729851722717e-02,-2.452537566423416138e-01,-4.210181534290313721e-02,-9.685742855072021484e-02,-2.656070888042449951e-01,-1.673155650496482849e-02,9.552169591188430786e-03,-5.086929723620414734e-02,-4.018753394484519958e-02,-9.594508260488510132e-02,-1.665336824953556061e-02,5.700877401977777481e-03,-4.920097440481185913e-02,-3.462147712707519531e-02,-1.890867203474044800e-01,-1.457452774047851562e-01,1.238272339105606079e-01,9.194088727235794067e-02,-1.562682688236236572e-01,-1.144030913710594177e-01,1.647743955254554749e-02,5.821608379483222961e-02,-6.869916617870330811e-02,8.724030107259750366e-02,-1.168083846569061279e-01,-1.100748777389526367e-01,2.902357839047908783e-02,-1.303442716598510742e-01,-9.810055792331695557e-02,-6.760963797569274902e-02,-1.487800329923629761e-01,1.712263971567153931e-01,-2.118540704250335693e-01,1.004471480846405029e-01,6.056374311447143555e-02,-1.045775935053825378e-01,6.394159048795700073e-02,1.566930711269378662e-01,1.051585376262664795e-01,2.202615514397621155e-02,-4.316421598196029663e-02,1.431399434804916382e-01,3.614897653460502625e-02,7.428388297557830811e-02,9.634459018707275391e-02,-7.413290441036224365e-02,2.340604364871978760e-02
4.122101515531539917e-02,-5.900389701128005981e-02,-1.237201988697052002e-01,-1.320683863013982773e-02,-2.333412505686283112e-02,-3.963023889809846878e-03,1.675974428653717041e-01,-9.255127608776092529e-02,1.065359264612197876e-01,2.953747101128101349e-02,1.530128438025712967e-02,-1.606066972017288208e-01,5.028587765991687775e-03,-1.069894582033157349e-01,9.645506739616394043e-02,-1.014287993311882019e-01,-7.599706202745437622e-02,-4.585379268974065781e-03,7.988692820072174072e-02,-2.460755966603755951e-02,3.806567564606666565e-02,-2.262371480464935303e-01,-1.985051929950714111e-01,6.480781733989715576e-02,-9.952931851148605347e-02,-1.215089336037635803e-01,-6.759893149137496948e-03,-5.642277747392654419e-02,1.316303908824920654e-01,-8.719450235366821289e-02,-7.126746326684951782e-02,-1.196106523275375366e-01,-6.025133281946182251e-02,-1.716464525088667870e-03,-6.522893160581588745e-02,-1.791267693042755127e-01,7.272098213434219360e-02,5.955350399017333984e-02,-9.599307924509048462e-02,-2.486499585211277008e-02,-1.164310723543167114e-01,9.403444826602935791e-03,3.259224444627761841e-02,2.547378242015838623e-01,-1.499434560537338257e-01,2.669853530824184418e-02,-2.113271504640579224e-01,5.840659514069557190e-02,-3.735924512147903442e-02,2.828115522861480713e-01,-9.595393389463424683e-02,1.413961313664913177e-02,-8.157169818878173828e-02,8.191365748643875122e-02,3.242360055446624756e-02,-1.057331413030624390e-01,-1.439867019653320312e-01,-1.047123596072196960e-01,-3.479135036468505859e-02,9.327513724565505981e-02,-1.160851269960403442e-01,-1.084384694695472717e-01,-2.105148583650588989e-01,1.447497159242630005e-01
1.609759330749511719e-01,-3.567719459533691406e-02,-7.537777721881866455e-02,-2.680755779147148132e-02,1.073855310678482056e-01,3.625820204615592957e-02,-2.294421382248401642e-02,-1.173642873764038086e-01,-7.062777876853942871e-02,-9.246184676885604858e-02,4.417969286441802979e-02,1.044767275452613831e-01,3.804974853992462158e-01,6.754270941019058228e-02,1.702427864074707031e-01,2.323237620294094086e-02,-3.566629253327846527e-03,5.792312696576118469e-02,-6.987186148762702942e-03,9.321678429841995239e-02,-4.046930931508541107e-03,-3.652173792943358421e-03,-1.793351396918296814e-02,-7.817889004945755005e-02,1.320516318082809448e-01,-1.174051612615585327e-01,6.049204245209693909e-02,2.140544503927230835e-01,1.674373447895050049e-01,9.116001427173614502e-02,4.199164733290672302e-02,8.599584549665451050e-02,5.882117152214050293e-02,1.096562817692756653e-01,-4.304365441203117371e-02,-1.009260788559913635e-01,8.281219005584716797e-02,8.027109503746032715e-02,-1.322263032197952271e-01,5.751985311508178711e-02,1.237679924815893173e-02,-1.006061583757400513e-01,-5.666489899158477783e-02,2.252916246652603149e-01,4.278070479631423950e-02,4.959043115377426147e-02,-2.540316432714462280e-02,-4.662217944860458374e-02,2.393900416791439056e-02,1.576920971274375916e-03,2.649193629622459412e-02,-8.143665641546249390e-02,-4.353626072406768799e-02,-3.188390135765075684e-01,-9.420771151781082153e-02,-6.840586662292480469e-02,-5.395143851637840271e-02,-7.031187415122985840e-02,1.165076270699501038e-01,-1.972777768969535828e-02,-4.604609683156013489e-02,-5.067184567451477051e-02,-1.403799504041671753e-01,8.735062181949615479e-02
4.048813506960868835e-02,1.029802784323692322e-01,-9.164068847894668579e-03,6.735410541296005249e-02,6.278423964977264404e-02,1.531370282173156738e-01,4.371904209256172180e-02,-1.369035989046096802e-01,1.566962897777557373e-02,-1.454588770866394043e-01,1.661151647567749023e-01,-1.291671302169561386e-02,-2.159589380025863647e-01,-1.035869047045707703e-01,-5.275607481598854065e-02,-4.865236580371856689e-02,-1.427860707044601440e-01,6.557077914476394653e-02,3.962748497724533081e-02,4.869220405817031860e-02,2.325534261763095856e-02,1.677242964506149292e-01,-6.290214136242866516e-03,-1.720934757031500340e-03,1.252347230911254883e-01,2.192561142146587372e-02,1.351929306983947754e-01,-2.619912475347518921e-02,-1.239427947439253330e-03,4.790793731808662415e-02,-1.412721872329711914e-01,-8.726294338703155518e-02,-2.084156572818756104e-01,2.876820042729377747e-02,-1.178005710244178772e-01,5.357490107417106628e-02,-2.229222469031810760e-02,-2.060735672712326050e-01,-9.520516544580459595e-02,-2.161741554737091064e-01,1.926139891147613525e-01,5.648466572165489197e-02,4.541867226362228394e-02,-1.560891568660736084e-01,2.003713697195053101e-01,-5.286135897040367126e-02,-8.929011225700378418e-02,9.192030131816864014e-02,6.244301795959472656e-02,-5.629989877343177795e-02,-1.241370663046836853e-02,-2.090473426505923271e-03,-1.038958597928285599e-02,-1.482363343238830566e-01,-1.261820346117019653e-01,-1.296527832746505737e-01,-2.677680850028991699e-01,1.466362774372100830e-01,-6.516756862401962280e-02,7.097841054201126099e-02,7.330548018217086792e-02,-3.291322290897369385e-02,1.604384779930114746e-01,-1.294644623994827271e-01
5.169374495744705200e-02,-9.680347144603729248e-02,-1.802686974406242371e-02,5.026306957006454468e-02,-1.002398878335952759e-01,-1.905247271060943604e-01,-3.143442869186401367e-01,-4.469269886612892151e-02,-1.357031464576721191e-01,-1.121661365032196045e-01,-8.583135902881622314e-02,5.121931061148643494e-02,-1.286830306053161621e-01,1.004464775323867798e-01,1.401956826448440552e-01,-1.992391236126422882e-02,-1.432753503322601318e-01,3.412269055843353271e-02,1.025327295064926147e-01,3.126267194747924805e-01,-2.301447242498397827e-01,-1.009542308747768402e-02,1.198585480451583862e-01,2.066009864211082458e-02,6.218871101737022400e-02,-1.038484368473291397e-02,-6.438880413770675659e-02,4.778179898858070374e-02,3.261122107505798340e-02,1.000486016273498535e-01,-9.127405285835266113e-02,2.920369990170001984e-02,-3.457020223140716553e-02,-4.300484061241149902e-02,1.224907860159873962e-01,-6.841727346181869507e-02,-7.740650326013565063e-02,1.988971419632434845e-02,-1.300980150699615479e-01,-1.308759488165378571e-02,-1.084896847605705261e-01,-3.040137514472007751e-02,-2.061831057071685791e-01,-5.081577599048614502e-02,3.669421374797821045e-02,-1.276173442602157593e-01,-4.984498396515846252e-02,-1.427154988050460815e-01,2.641777880489826202e-02,-8.017086237668991089e-02,-8.264971524477005005e-02,-6.405023485422134399e-02,1.284617092460393906e-02,1.114234849810600281e-01,1.154645234346389771e-01,-2.682534456253051758e-01,1.513344347476959229e-01,-6.522557139396667480e-02,1.223563551902770996e-01,9.076565038412809372e-04,1.294486224651336670e-01,-4.687117412686347961e-02,-7.504446059465408325e-02,-7.520741317421197891e-03
-2.902414835989475250e-02,1.284657977521419525e-02,-1.430955082178115845e-01,-9.123805910348892212e-02,-8.999742567539215088e-02,2.839568071067333221e-02,-8.579890429973602295e-02,-7.423270493745803833e-02,-4.305529966950416565e-02,-6.152436137199401855e-02,-1.806702464818954468e-01,1.723672449588775635e-02,5.472430959343910217e-02,2.968149185180664062e-01,3.240766376256942749e-02,1.042617578059434891e-02,1.124707162380218506e-01,-9.502215683460235596e-02,3.688117116689682007e-02,-8.566007018089294434e-02,-2.636320702731609344e-02,1.344543546438217163e-01,1.150654405355453491e-01,-1.082989424467086792e-01,2.029392570257186890e-01,9.302423149347305298e-02,-1.346868574619293213e-01,-2.267077118158340454e-01,2.537518041208386421e-03,2.783882617950439453e-01,2.762044034898281097e-02,-1.813884973526000977e-01,-8.689964562654495239e-02,-1.366465836763381958e-01,-1.033741459250450134e-01,-8.278740942478179932e-02,-6.555465608835220337e-02,-4.342167824506759644e-02,-1.367069333791732788e-01,-4.187208414077758789e-02,8.978964388370513916e-02,1.081655248999595642e-01,-4.522049799561500549e-03,4.744715243577957153e-02,5.181119963526725769e-02,-7.894107140600681305e-03,1.813619583845138550e-02,-5.402664095163345337e-02,2.556033059954643250e-02,3.023135475814342499e-02,1.800417304039001465e-01,-1.334235221147537231e-01,-1.018415093421936035e-01,-7.970266044139862061e-02,-1.662697046995162964e-01,1.341813653707504272e-01,-1.193040609359741211e-01,-7.619440089911222458e-03,-1.010553091764450073e-01,-6.379012018442153931e-02,-2.388367652893066406e-01,-3.903428092598915100e-02,3.581618890166282654e-02,1.025665830820798874e-02
